idn,type,src,dst,period,error,cktElement,cktTerminal,cktPhase,cktProperty
0018086,smartmeter,18086,1,100,0.0001667,Load.18086.1,BUS1,PHASE_1,None
0018087,smartmeter,18087,1,100,0.0001667,Load.18087.3,BUS1,PHASE_3,None
0018088,smartmeter,18088,1,100,0.0001667,Load.18088.3,BUS1,PHASE_3,None
0018089,smartmeter,18089,1,100,0.0001667,Load.18089.1,BUS1,PHASE_1,None
0018090,smartmeter,18090,1,100,0.0001667,Load.18090.2,BUS1,PHASE_2,None
0018091,smartmeter,18091,1,100,0.0001667,Load.18091.2,BUS1,PHASE_2,None
0018092,smartmeter,18092,1,100,0.0001667,Load.18092.2,BUS1,PHASE_2,None
0018093,smartmeter,18093,1,100,0.0001667,Load.18093.2,BUS1,PHASE_2,None
0018094,smartmeter,18094,1,100,0.0001667,Load.18094.3,BUS1,PHASE_3,None
0018095,smartmeter,18095,1,100,0.0001667,Load.18095.2,BUS1,PHASE_2,None
0018096,smartmeter,18096,1,100,0.0001667,Load.18096.2,BUS1,PHASE_2,None
0018097,smartmeter,18097,1,100,0.0001667,Load.18097.3,BUS1,PHASE_3,None
0018098,smartmeter,18098,1,100,0.0001667,Load.18098.3,BUS1,PHASE_3,None
0018099,smartmeter,18099,1,100,0.0001667,Load.18099.2,BUS1,PHASE_2,None
0018100,smartmeter,18100,1,100,0.0001667,Load.18100.2,BUS1,PHASE_2,None
0018101,smartmeter,18101,1,100,0.0001667,Load.18101.1,BUS1,PHASE_1,None
0018102,smartmeter,18102,1,100,0.0001667,Load.18102.3,BUS1,PHASE_3,None
0018103,smartmeter,18103,1,100,0.0001667,Load.18103.1,BUS1,PHASE_1,None
0018104,smartmeter,18104,1,100,0.0001667,Load.18104.1,BUS1,PHASE_1,None
0018105,smartmeter,18105,1,100,0.0001667,Load.18105.2,BUS1,PHASE_2,None
0018106,smartmeter,18106,1,100,0.0001667,Load.18106.1,BUS1,PHASE_1,None
0018107,smartmeter,18107,1,100,0.0001667,Load.18107.1,BUS1,PHASE_1,None
0018108,smartmeter,18108,1,100,0.0001667,Load.18108.2,BUS1,PHASE_2,None
0018109,smartmeter,18109,1,100,0.0001667,Load.18109.1,BUS1,PHASE_1,None
0018110,smartmeter,18110,1,100,0.0001667,Load.18110.1,BUS1,PHASE_1,None
0019056,smartmeter,19056,1,100,0.0001667,Load.19056.1,BUS1,PHASE_1,None
0019057,smartmeter,19057,1,100,0.0001667,Load.19057.2,BUS1,PHASE_2,None
0019058,smartmeter,19058,1,100,0.0001667,Load.19058.1,BUS1,PHASE_1,None
0019059,smartmeter,19059,1,100,0.0001667,Load.19059.1,BUS1,PHASE_1,None
0019060,smartmeter,19060,1,100,0.0001667,Load.19060.1,BUS1,PHASE_1,None
0019061,smartmeter,19061,1,100,0.0001667,Load.19061.2,BUS1,PHASE_2,None
0019062,smartmeter,19062,1,100,0.0001667,Load.19062.2,BUS1,PHASE_2,None
0019063,smartmeter,19063,1,100,0.0001667,Load.19063.3,BUS1,PHASE_3,None
0019064,smartmeter,19064,1,100,0.0001667,Load.19064.1,BUS1,PHASE_1,None
0019065,smartmeter,19065,1,100,0.0001667,Load.19065.2,BUS1,PHASE_2,None
0019066,smartmeter,19066,1,100,0.0001667,Load.19066.2,BUS1,PHASE_2,None
0019067,smartmeter,19067,1,100,0.0001667,Load.19067.3,BUS1,PHASE_3,None
0019068,smartmeter,19068,1,100,0.0001667,Load.19068.2,BUS1,PHASE_2,None
0019069,smartmeter,19069,1,100,0.0001667,Load.19069.1,BUS1,PHASE_1,None
0019070,smartmeter,19070,1,100,0.0001667,Load.19070.2,BUS1,PHASE_2,None
0019071,smartmeter,19071,1,100,0.0001667,Load.19071.3,BUS1,PHASE_3,None
0019072,smartmeter,19072,1,100,0.0001667,Load.19072.3,BUS1,PHASE_3,None
0019073,smartmeter,19073,1,100,0.0001667,Load.19073.3,BUS1,PHASE_3,None
0019074,smartmeter,19074,1,100,0.0001667,Load.19074.3,BUS1,PHASE_3,None
0019075,smartmeter,19075,1,100,0.0001667,Load.19075.1,BUS1,PHASE_1,None
0019076,smartmeter,19076,1,100,0.0001667,Load.19076.1,BUS1,PHASE_1,None
0019077,smartmeter,19077,1,100,0.0001667,Load.19077.1,BUS1,PHASE_1,None
0019078,smartmeter,19078,1,100,0.0001667,Load.19078.2,BUS1,PHASE_2,None
0019079,smartmeter,19079,1,100,0.0001667,Load.19079.3,BUS1,PHASE_3,None
0019080,smartmeter,19080,1,100,0.0001667,Load.19080.1,BUS1,PHASE_1,None
0019081,smartmeter,19081,1,100,0.0001667,Load.19081.2,BUS1,PHASE_2,None
0019082,smartmeter,19082,1,100,0.0001667,Load.19082.3,BUS1,PHASE_3,None
0019083,smartmeter,19083,1,100,0.0001667,Load.19083.3,BUS1,PHASE_3,None
0019084,smartmeter,19084,1,100,0.0001667,Load.19084.1,BUS1,PHASE_1,None
0019085,smartmeter,19085,1,100,0.0001667,Load.19085.1,BUS1,PHASE_1,None
0019086,smartmeter,19086,1,100,0.0001667,Load.19086.1,BUS1,PHASE_1,None
0019087,smartmeter,19087,1,100,0.0001667,Load.19087.3,BUS1,PHASE_3,None
0019088,smartmeter,19088,1,100,0.0001667,Load.19088.3,BUS1,PHASE_3,None
0019089,smartmeter,19089,1,100,0.0001667,Load.19089.1,BUS1,PHASE_1,None
0019090,smartmeter,19090,1,100,0.0001667,Load.19090.2,BUS1,PHASE_2,None
0019091,smartmeter,19091,1,100,0.0001667,Load.19091.2,BUS1,PHASE_2,None
0019092,smartmeter,19092,1,100,0.0001667,Load.19092.2,BUS1,PHASE_2,None
0019093,smartmeter,19093,1,100,0.0001667,Load.19093.2,BUS1,PHASE_2,None
0019094,smartmeter,19094,1,100,0.0001667,Load.19094.3,BUS1,PHASE_3,None
0019095,smartmeter,19095,1,100,0.0001667,Load.19095.2,BUS1,PHASE_2,None
0019096,smartmeter,19096,1,100,0.0001667,Load.19096.2,BUS1,PHASE_2,None
0019097,smartmeter,19097,1,100,0.0001667,Load.19097.3,BUS1,PHASE_3,None
0019098,smartmeter,19098,1,100,0.0001667,Load.19098.3,BUS1,PHASE_3,None
0019099,smartmeter,19099,1,100,0.0001667,Load.19099.2,BUS1,PHASE_2,None
0019100,smartmeter,19100,1,100,0.0001667,Load.19100.2,BUS1,PHASE_2,None
0019101,smartmeter,19101,1,100,0.0001667,Load.19101.1,BUS1,PHASE_1,None
0019102,smartmeter,19102,1,100,0.0001667,Load.19102.3,BUS1,PHASE_3,None
0019103,smartmeter,19103,1,100,0.0001667,Load.19103.1,BUS1,PHASE_1,None
0019104,smartmeter,19104,1,100,0.0001667,Load.19104.1,BUS1,PHASE_1,None
0019105,smartmeter,19105,1,100,0.0001667,Load.19105.2,BUS1,PHASE_2,None
0019106,smartmeter,19106,1,100,0.0001667,Load.19106.1,BUS1,PHASE_1,None
0019107,smartmeter,19107,1,100,0.0001667,Load.19107.1,BUS1,PHASE_1,None
0019108,smartmeter,19108,1,100,0.0001667,Load.19108.2,BUS1,PHASE_2,None
0019109,smartmeter,19109,1,100,0.0001667,Load.19109.1,BUS1,PHASE_1,None
0019110,smartmeter,19110,1,100,0.0001667,Load.19110.1,BUS1,PHASE_1,None
0020056,smartmeter,20056,1,100,0.0001667,Load.20056.1,BUS1,PHASE_1,None
0020057,smartmeter,20057,1,100,0.0001667,Load.20057.2,BUS1,PHASE_2,None
0020058,smartmeter,20058,1,100,0.0001667,Load.20058.1,BUS1,PHASE_1,None
0020059,smartmeter,20059,1,100,0.0001667,Load.20059.1,BUS1,PHASE_1,None
0020060,smartmeter,20060,1,100,0.0001667,Load.20060.1,BUS1,PHASE_1,None
0020061,smartmeter,20061,1,100,0.0001667,Load.20061.2,BUS1,PHASE_2,None
0020062,smartmeter,20062,1,100,0.0001667,Load.20062.2,BUS1,PHASE_2,None
0020063,smartmeter,20063,1,100,0.0001667,Load.20063.3,BUS1,PHASE_3,None
0020064,smartmeter,20064,1,100,0.0001667,Load.20064.1,BUS1,PHASE_1,None
0020065,smartmeter,20065,1,100,0.0001667,Load.20065.2,BUS1,PHASE_2,None
0020066,smartmeter,20066,1,100,0.0001667,Load.20066.2,BUS1,PHASE_2,None
0020067,smartmeter,20067,1,100,0.0001667,Load.20067.3,BUS1,PHASE_3,None
0020068,smartmeter,20068,1,100,0.0001667,Load.20068.2,BUS1,PHASE_2,None
0020069,smartmeter,20069,1,100,0.0001667,Load.20069.1,BUS1,PHASE_1,None
0020070,smartmeter,20070,1,100,0.0001667,Load.20070.2,BUS1,PHASE_2,None
0020071,smartmeter,20071,1,100,0.0001667,Load.20071.3,BUS1,PHASE_3,None
0020072,smartmeter,20072,1,100,0.0001667,Load.20072.3,BUS1,PHASE_3,None
0020073,smartmeter,20073,1,100,0.0001667,Load.20073.3,BUS1,PHASE_3,None
0020074,smartmeter,20074,1,100,0.0001667,Load.20074.3,BUS1,PHASE_3,None
0020075,smartmeter,20075,1,100,0.0001667,Load.20075.1,BUS1,PHASE_1,None
0020076,smartmeter,20076,1,100,0.0001667,Load.20076.1,BUS1,PHASE_1,None
0020077,smartmeter,20077,1,100,0.0001667,Load.20077.1,BUS1,PHASE_1,None
0020078,smartmeter,20078,1,100,0.0001667,Load.20078.2,BUS1,PHASE_2,None
0020079,smartmeter,20079,1,100,0.0001667,Load.20079.3,BUS1,PHASE_3,None
0020080,smartmeter,20080,1,100,0.0001667,Load.20080.1,BUS1,PHASE_1,None
0020081,smartmeter,20081,1,100,0.0001667,Load.20081.2,BUS1,PHASE_2,None
0020082,smartmeter,20082,1,100,0.0001667,Load.20082.3,BUS1,PHASE_3,None
0020083,smartmeter,20083,1,100,0.0001667,Load.20083.3,BUS1,PHASE_3,None
0020084,smartmeter,20084,1,100,0.0001667,Load.20084.1,BUS1,PHASE_1,None
0020085,smartmeter,20085,1,100,0.0001667,Load.20085.1,BUS1,PHASE_1,None
0020086,smartmeter,20086,1,100,0.0001667,Load.20086.1,BUS1,PHASE_1,None
0020087,smartmeter,20087,1,100,0.0001667,Load.20087.3,BUS1,PHASE_3,None
0020088,smartmeter,20088,1,100,0.0001667,Load.20088.3,BUS1,PHASE_3,None
0020089,smartmeter,20089,1,100,0.0001667,Load.20089.1,BUS1,PHASE_1,None
0020090,smartmeter,20090,1,100,0.0001667,Load.20090.2,BUS1,PHASE_2,None
0020091,smartmeter,20091,1,100,0.0001667,Load.20091.2,BUS1,PHASE_2,None
0020092,smartmeter,20092,1,100,0.0001667,Load.20092.2,BUS1,PHASE_2,None
0020093,smartmeter,20093,1,100,0.0001667,Load.20093.2,BUS1,PHASE_2,None
0020094,smartmeter,20094,1,100,0.0001667,Load.20094.3,BUS1,PHASE_3,None
0020095,smartmeter,20095,1,100,0.0001667,Load.20095.2,BUS1,PHASE_2,None
0020096,smartmeter,20096,1,100,0.0001667,Load.20096.2,BUS1,PHASE_2,None
0020097,smartmeter,20097,1,100,0.0001667,Load.20097.3,BUS1,PHASE_3,None
0020098,smartmeter,20098,1,100,0.0001667,Load.20098.3,BUS1,PHASE_3,None
0020099,smartmeter,20099,1,100,0.0001667,Load.20099.2,BUS1,PHASE_2,None
0020100,smartmeter,20100,1,100,0.0001667,Load.20100.2,BUS1,PHASE_2,None
0020101,smartmeter,20101,1,100,0.0001667,Load.20101.1,BUS1,PHASE_1,None
0020102,smartmeter,20102,1,100,0.0001667,Load.20102.3,BUS1,PHASE_3,None
0020103,smartmeter,20103,1,100,0.0001667,Load.20103.1,BUS1,PHASE_1,None
0020104,smartmeter,20104,1,100,0.0001667,Load.20104.1,BUS1,PHASE_1,None
0020105,smartmeter,20105,1,100,0.0001667,Load.20105.2,BUS1,PHASE_2,None
0020106,smartmeter,20106,1,100,0.0001667,Load.20106.1,BUS1,PHASE_1,None
0020107,smartmeter,20107,1,100,0.0001667,Load.20107.1,BUS1,PHASE_1,None
0020108,smartmeter,20108,1,100,0.0001667,Load.20108.2,BUS1,PHASE_2,None
0020109,smartmeter,20109,1,100,0.0001667,Load.20109.1,BUS1,PHASE_1,None
0020110,smartmeter,20110,1,100,0.0001667,Load.20110.1,BUS1,PHASE_1,None
0021056,smartmeter,21056,1,100,0.0001667,Load.21056.1,BUS1,PHASE_1,None
0021057,smartmeter,21057,1,100,0.0001667,Load.21057.2,BUS1,PHASE_2,None
0021058,smartmeter,21058,1,100,0.0001667,Load.21058.1,BUS1,PHASE_1,None
0021059,smartmeter,21059,1,100,0.0001667,Load.21059.1,BUS1,PHASE_1,None
0021060,smartmeter,21060,1,100,0.0001667,Load.21060.1,BUS1,PHASE_1,None
0021061,smartmeter,21061,1,100,0.0001667,Load.21061.2,BUS1,PHASE_2,None
0021062,smartmeter,21062,1,100,0.0001667,Load.21062.2,BUS1,PHASE_2,None
0021063,smartmeter,21063,1,100,0.0001667,Load.21063.3,BUS1,PHASE_3,None
0021064,smartmeter,21064,1,100,0.0001667,Load.21064.1,BUS1,PHASE_1,None
0021065,smartmeter,21065,1,100,0.0001667,Load.21065.2,BUS1,PHASE_2,None
0021066,smartmeter,21066,1,100,0.0001667,Load.21066.2,BUS1,PHASE_2,None
0021067,smartmeter,21067,1,100,0.0001667,Load.21067.3,BUS1,PHASE_3,None
0021068,smartmeter,21068,1,100,0.0001667,Load.21068.2,BUS1,PHASE_2,None
0021069,smartmeter,21069,1,100,0.0001667,Load.21069.1,BUS1,PHASE_1,None
0021070,smartmeter,21070,1,100,0.0001667,Load.21070.2,BUS1,PHASE_2,None
0021071,smartmeter,21071,1,100,0.0001667,Load.21071.3,BUS1,PHASE_3,None
0021072,smartmeter,21072,1,100,0.0001667,Load.21072.3,BUS1,PHASE_3,None
0021073,smartmeter,21073,1,100,0.0001667,Load.21073.3,BUS1,PHASE_3,None
0021074,smartmeter,21074,1,100,0.0001667,Load.21074.3,BUS1,PHASE_3,None
0021075,smartmeter,21075,1,100,0.0001667,Load.21075.1,BUS1,PHASE_1,None
0021076,smartmeter,21076,1,100,0.0001667,Load.21076.1,BUS1,PHASE_1,None
0021077,smartmeter,21077,1,100,0.0001667,Load.21077.1,BUS1,PHASE_1,None
0021078,smartmeter,21078,1,100,0.0001667,Load.21078.2,BUS1,PHASE_2,None
0021079,smartmeter,21079,1,100,0.0001667,Load.21079.3,BUS1,PHASE_3,None
0021080,smartmeter,21080,1,100,0.0001667,Load.21080.1,BUS1,PHASE_1,None
0021081,smartmeter,21081,1,100,0.0001667,Load.21081.2,BUS1,PHASE_2,None
0021082,smartmeter,21082,1,100,0.0001667,Load.21082.3,BUS1,PHASE_3,None
0021083,smartmeter,21083,1,100,0.0001667,Load.21083.3,BUS1,PHASE_3,None
0021084,smartmeter,21084,1,100,0.0001667,Load.21084.1,BUS1,PHASE_1,None
0021085,smartmeter,21085,1,100,0.0001667,Load.21085.1,BUS1,PHASE_1,None
0021086,smartmeter,21086,1,100,0.0001667,Load.21086.1,BUS1,PHASE_1,None
0021087,smartmeter,21087,1,100,0.0001667,Load.21087.3,BUS1,PHASE_3,None
0021088,smartmeter,21088,1,100,0.0001667,Load.21088.3,BUS1,PHASE_3,None
0021089,smartmeter,21089,1,100,0.0001667,Load.21089.1,BUS1,PHASE_1,None
0021090,smartmeter,21090,1,100,0.0001667,Load.21090.2,BUS1,PHASE_2,None
0021091,smartmeter,21091,1,100,0.0001667,Load.21091.2,BUS1,PHASE_2,None
0021092,smartmeter,21092,1,100,0.0001667,Load.21092.2,BUS1,PHASE_2,None
0021093,smartmeter,21093,1,100,0.0001667,Load.21093.2,BUS1,PHASE_2,None
0021094,smartmeter,21094,1,100,0.0001667,Load.21094.3,BUS1,PHASE_3,None
0021095,smartmeter,21095,1,100,0.0001667,Load.21095.2,BUS1,PHASE_2,None
0021096,smartmeter,21096,1,100,0.0001667,Load.21096.2,BUS1,PHASE_2,None
0021097,smartmeter,21097,1,100,0.0001667,Load.21097.3,BUS1,PHASE_3,None
0021098,smartmeter,21098,1,100,0.0001667,Load.21098.3,BUS1,PHASE_3,None
0021099,smartmeter,21099,1,100,0.0001667,Load.21099.2,BUS1,PHASE_2,None
0021100,smartmeter,21100,1,100,0.0001667,Load.21100.2,BUS1,PHASE_2,None
0021101,smartmeter,21101,1,100,0.0001667,Load.21101.1,BUS1,PHASE_1,None
0021102,smartmeter,21102,1,100,0.0001667,Load.21102.3,BUS1,PHASE_3,None
0021103,smartmeter,21103,1,100,0.0001667,Load.21103.1,BUS1,PHASE_1,None
0021104,smartmeter,21104,1,100,0.0001667,Load.21104.1,BUS1,PHASE_1,None
0021105,smartmeter,21105,1,100,0.0001667,Load.21105.2,BUS1,PHASE_2,None
0021106,smartmeter,21106,1,100,0.0001667,Load.21106.1,BUS1,PHASE_1,None
0021107,smartmeter,21107,1,100,0.0001667,Load.21107.1,BUS1,PHASE_1,None
0021108,smartmeter,21108,1,100,0.0001667,Load.21108.2,BUS1,PHASE_2,None
0021109,smartmeter,21109,1,100,0.0001667,Load.21109.1,BUS1,PHASE_1,None
0021110,smartmeter,21110,1,100,0.0001667,Load.21110.1,BUS1,PHASE_1,None
0022056,smartmeter,22056,1,100,0.0001667,Load.22056.1,BUS1,PHASE_1,None
0022057,smartmeter,22057,1,100,0.0001667,Load.22057.2,BUS1,PHASE_2,None
0022058,smartmeter,22058,1,100,0.0001667,Load.22058.1,BUS1,PHASE_1,None
0022059,smartmeter,22059,1,100,0.0001667,Load.22059.1,BUS1,PHASE_1,None
0022060,smartmeter,22060,1,100,0.0001667,Load.22060.1,BUS1,PHASE_1,None
0022061,smartmeter,22061,1,100,0.0001667,Load.22061.2,BUS1,PHASE_2,None
0022062,smartmeter,22062,1,100,0.0001667,Load.22062.2,BUS1,PHASE_2,None
0022063,smartmeter,22063,1,100,0.0001667,Load.22063.3,BUS1,PHASE_3,None
0022064,smartmeter,22064,1,100,0.0001667,Load.22064.1,BUS1,PHASE_1,None
0022065,smartmeter,22065,1,100,0.0001667,Load.22065.2,BUS1,PHASE_2,None
0022066,smartmeter,22066,1,100,0.0001667,Load.22066.2,BUS1,PHASE_2,None
0022067,smartmeter,22067,1,100,0.0001667,Load.22067.3,BUS1,PHASE_3,None
0022068,smartmeter,22068,1,100,0.0001667,Load.22068.2,BUS1,PHASE_2,None
0022069,smartmeter,22069,1,100,0.0001667,Load.22069.1,BUS1,PHASE_1,None
0022070,smartmeter,22070,1,100,0.0001667,Load.22070.2,BUS1,PHASE_2,None
0022071,smartmeter,22071,1,100,0.0001667,Load.22071.3,BUS1,PHASE_3,None
0022072,smartmeter,22072,1,100,0.0001667,Load.22072.3,BUS1,PHASE_3,None
0022073,smartmeter,22073,1,100,0.0001667,Load.22073.3,BUS1,PHASE_3,None
0022074,smartmeter,22074,1,100,0.0001667,Load.22074.3,BUS1,PHASE_3,None
0022075,smartmeter,22075,1,100,0.0001667,Load.22075.1,BUS1,PHASE_1,None
0022076,smartmeter,22076,1,100,0.0001667,Load.22076.1,BUS1,PHASE_1,None
0022077,smartmeter,22077,1,100,0.0001667,Load.22077.1,BUS1,PHASE_1,None
0022078,smartmeter,22078,1,100,0.0001667,Load.22078.2,BUS1,PHASE_2,None
0022079,smartmeter,22079,1,100,0.0001667,Load.22079.3,BUS1,PHASE_3,None
0022080,smartmeter,22080,1,100,0.0001667,Load.22080.1,BUS1,PHASE_1,None
0022081,smartmeter,22081,1,100,0.0001667,Load.22081.2,BUS1,PHASE_2,None
0022082,smartmeter,22082,1,100,0.0001667,Load.22082.3,BUS1,PHASE_3,None
0022083,smartmeter,22083,1,100,0.0001667,Load.22083.3,BUS1,PHASE_3,None
0022084,smartmeter,22084,1,100,0.0001667,Load.22084.1,BUS1,PHASE_1,None
0022085,smartmeter,22085,1,100,0.0001667,Load.22085.1,BUS1,PHASE_1,None
0022086,smartmeter,22086,1,100,0.0001667,Load.22086.1,BUS1,PHASE_1,None
0022087,smartmeter,22087,1,100,0.0001667,Load.22087.3,BUS1,PHASE_3,None
0022088,smartmeter,22088,1,100,0.0001667,Load.22088.3,BUS1,PHASE_3,None
0022089,smartmeter,22089,1,100,0.0001667,Load.22089.1,BUS1,PHASE_1,None
0022090,smartmeter,22090,1,100,0.0001667,Load.22090.2,BUS1,PHASE_2,None
0022091,smartmeter,22091,1,100,0.0001667,Load.22091.2,BUS1,PHASE_2,None
0022092,smartmeter,22092,1,100,0.0001667,Load.22092.2,BUS1,PHASE_2,None
0022093,smartmeter,22093,1,100,0.0001667,Load.22093.2,BUS1,PHASE_2,None
0022094,smartmeter,22094,1,100,0.0001667,Load.22094.3,BUS1,PHASE_3,None
0022095,smartmeter,22095,1,100,0.0001667,Load.22095.2,BUS1,PHASE_2,None
0022096,smartmeter,22096,1,100,0.0001667,Load.22096.2,BUS1,PHASE_2,None
0022097,smartmeter,22097,1,100,0.0001667,Load.22097.3,BUS1,PHASE_3,None
0022098,smartmeter,22098,1,100,0.0001667,Load.22098.3,BUS1,PHASE_3,None
0022099,smartmeter,22099,1,100,0.0001667,Load.22099.2,BUS1,PHASE_2,None
0022100,smartmeter,22100,1,100,0.0001667,Load.22100.2,BUS1,PHASE_2,None
0022101,smartmeter,22101,1,100,0.0001667,Load.22101.1,BUS1,PHASE_1,None
0022102,smartmeter,22102,1,100,0.0001667,Load.22102.3,BUS1,PHASE_3,None
0022103,smartmeter,22103,1,100,0.0001667,Load.22103.1,BUS1,PHASE_1,None
0022104,smartmeter,22104,1,100,0.0001667,Load.22104.1,BUS1,PHASE_1,None
0022105,smartmeter,22105,1,100,0.0001667,Load.22105.2,BUS1,PHASE_2,None
0022106,smartmeter,22106,1,100,0.0001667,Load.22106.1,BUS1,PHASE_1,None
0022107,smartmeter,22107,1,100,0.0001667,Load.22107.1,BUS1,PHASE_1,None
0022108,smartmeter,22108,1,100,0.0001667,Load.22108.2,BUS1,PHASE_2,None
0022109,smartmeter,22109,1,100,0.0001667,Load.22109.1,BUS1,PHASE_1,None
0022110,smartmeter,22110,1,100,0.0001667,Load.22110.1,BUS1,PHASE_1,None
0023056,smartmeter,23056,1,100,0.0001667,Load.23056.1,BUS1,PHASE_1,None
0023057,smartmeter,23057,1,100,0.0001667,Load.23057.2,BUS1,PHASE_2,None
0023058,smartmeter,23058,1,100,0.0001667,Load.23058.1,BUS1,PHASE_1,None
0023059,smartmeter,23059,1,100,0.0001667,Load.23059.1,BUS1,PHASE_1,None
0023060,smartmeter,23060,1,100,0.0001667,Load.23060.1,BUS1,PHASE_1,None
0023061,smartmeter,23061,1,100,0.0001667,Load.23061.2,BUS1,PHASE_2,None
0023062,smartmeter,23062,1,100,0.0001667,Load.23062.2,BUS1,PHASE_2,None
0023063,smartmeter,23063,1,100,0.0001667,Load.23063.3,BUS1,PHASE_3,None
0023064,smartmeter,23064,1,100,0.0001667,Load.23064.1,BUS1,PHASE_1,None
0023065,smartmeter,23065,1,100,0.0001667,Load.23065.2,BUS1,PHASE_2,None
0023066,smartmeter,23066,1,100,0.0001667,Load.23066.2,BUS1,PHASE_2,None
0023067,smartmeter,23067,1,100,0.0001667,Load.23067.3,BUS1,PHASE_3,None
0023068,smartmeter,23068,1,100,0.0001667,Load.23068.2,BUS1,PHASE_2,None
0023069,smartmeter,23069,1,100,0.0001667,Load.23069.1,BUS1,PHASE_1,None
0023070,smartmeter,23070,1,100,0.0001667,Load.23070.2,BUS1,PHASE_2,None
0023071,smartmeter,23071,1,100,0.0001667,Load.23071.3,BUS1,PHASE_3,None
0023072,smartmeter,23072,1,100,0.0001667,Load.23072.3,BUS1,PHASE_3,None
0023073,smartmeter,23073,1,100,0.0001667,Load.23073.3,BUS1,PHASE_3,None
0023074,smartmeter,23074,1,100,0.0001667,Load.23074.3,BUS1,PHASE_3,None
0023075,smartmeter,23075,1,100,0.0001667,Load.23075.1,BUS1,PHASE_1,None
0023076,smartmeter,23076,1,100,0.0001667,Load.23076.1,BUS1,PHASE_1,None
0023077,smartmeter,23077,1,100,0.0001667,Load.23077.1,BUS1,PHASE_1,None
0023078,smartmeter,23078,1,100,0.0001667,Load.23078.2,BUS1,PHASE_2,None
0023079,smartmeter,23079,1,100,0.0001667,Load.23079.3,BUS1,PHASE_3,None
0023080,smartmeter,23080,1,100,0.0001667,Load.23080.1,BUS1,PHASE_1,None
0023081,smartmeter,23081,1,100,0.0001667,Load.23081.2,BUS1,PHASE_2,None
0023082,smartmeter,23082,1,100,0.0001667,Load.23082.3,BUS1,PHASE_3,None
0023083,smartmeter,23083,1,100,0.0001667,Load.23083.3,BUS1,PHASE_3,None
0023084,smartmeter,23084,1,100,0.0001667,Load.23084.1,BUS1,PHASE_1,None
0023085,smartmeter,23085,1,100,0.0001667,Load.23085.1,BUS1,PHASE_1,None
0023086,smartmeter,23086,1,100,0.0001667,Load.23086.1,BUS1,PHASE_1,None
0023087,smartmeter,23087,1,100,0.0001667,Load.23087.3,BUS1,PHASE_3,None
0023088,smartmeter,23088,1,100,0.0001667,Load.23088.3,BUS1,PHASE_3,None
0023089,smartmeter,23089,1,100,0.0001667,Load.23089.1,BUS1,PHASE_1,None
0023090,smartmeter,23090,1,100,0.0001667,Load.23090.2,BUS1,PHASE_2,None
0023091,smartmeter,23091,1,100,0.0001667,Load.23091.2,BUS1,PHASE_2,None
0023092,smartmeter,23092,1,100,0.0001667,Load.23092.2,BUS1,PHASE_2,None
0023093,smartmeter,23093,1,100,0.0001667,Load.23093.2,BUS1,PHASE_2,None
0023094,smartmeter,23094,1,100,0.0001667,Load.23094.3,BUS1,PHASE_3,None
0023095,smartmeter,23095,1,100,0.0001667,Load.23095.2,BUS1,PHASE_2,None
0023096,smartmeter,23096,1,100,0.0001667,Load.23096.2,BUS1,PHASE_2,None
0023097,smartmeter,23097,1,100,0.0001667,Load.23097.3,BUS1,PHASE_3,None
0023098,smartmeter,23098,1,100,0.0001667,Load.23098.3,BUS1,PHASE_3,None
0023099,smartmeter,23099,1,100,0.0001667,Load.23099.2,BUS1,PHASE_2,None
0023100,smartmeter,23100,1,100,0.0001667,Load.23100.2,BUS1,PHASE_2,None
0023101,smartmeter,23101,1,100,0.0001667,Load.23101.1,BUS1,PHASE_1,None
0023102,smartmeter,23102,1,100,0.0001667,Load.23102.3,BUS1,PHASE_3,None
0023103,smartmeter,23103,1,100,0.0001667,Load.23103.1,BUS1,PHASE_1,None
0023104,smartmeter,23104,1,100,0.0001667,Load.23104.1,BUS1,PHASE_1,None
0023105,smartmeter,23105,1,100,0.0001667,Load.23105.2,BUS1,PHASE_2,None
0023106,smartmeter,23106,1,100,0.0001667,Load.23106.1,BUS1,PHASE_1,None
0023107,smartmeter,23107,1,100,0.0001667,Load.23107.1,BUS1,PHASE_1,None
0023108,smartmeter,23108,1,100,0.0001667,Load.23108.2,BUS1,PHASE_2,None
0023109,smartmeter,23109,1,100,0.0001667,Load.23109.1,BUS1,PHASE_1,None
0023110,smartmeter,23110,1,100,0.0001667,Load.23110.1,BUS1,PHASE_1,None
0024056,smartmeter,24056,1,100,0.0001667,Load.24056.1,BUS1,PHASE_1,None
0024057,smartmeter,24057,1,100,0.0001667,Load.24057.2,BUS1,PHASE_2,None
0024058,smartmeter,24058,1,100,0.0001667,Load.24058.1,BUS1,PHASE_1,None
0024059,smartmeter,24059,1,100,0.0001667,Load.24059.1,BUS1,PHASE_1,None
0024060,smartmeter,24060,1,100,0.0001667,Load.24060.1,BUS1,PHASE_1,None
0024061,smartmeter,24061,1,100,0.0001667,Load.24061.2,BUS1,PHASE_2,None
0024062,smartmeter,24062,1,100,0.0001667,Load.24062.2,BUS1,PHASE_2,None
0024063,smartmeter,24063,1,100,0.0001667,Load.24063.3,BUS1,PHASE_3,None
0024064,smartmeter,24064,1,100,0.0001667,Load.24064.1,BUS1,PHASE_1,None
0024065,smartmeter,24065,1,100,0.0001667,Load.24065.2,BUS1,PHASE_2,None
