type,src,dst,cidx,didx,period,error,cktElement,cktTerminal,cktPhase,cktProperty
SmartMeter,18094,,0,0,20,1.667e-05,Load.18094,BUS1,PHASE_3,None
SmartMeter,18095,,0,0,20,1.667e-05,Load.18095,BUS1,PHASE_2,None
SmartMeter,18096,,0,0,20,1.667e-05,Load.18096,BUS1,PHASE_2,None
SmartMeter,18097,,0,0,20,1.667e-05,Load.18097,BUS1,PHASE_3,None
SmartMeter,18098,,0,0,20,1.667e-05,Load.18098,BUS1,PHASE_3,None
SmartMeter,18099,,0,0,20,1.667e-05,Load.18099,BUS1,PHASE_2,None
SmartMeter,18100,,0,0,20,1.667e-05,Load.18100,BUS1,PHASE_2,None
SmartMeter,18101,,0,0,20,1.667e-05,Load.18101,BUS1,PHASE_1,None
SmartMeter,18102,,0,0,20,1.667e-05,Load.18102,BUS1,PHASE_3,None
SmartMeter,18103,,0,0,20,1.667e-05,Load.18103,BUS1,PHASE_1,None
SmartMeter,18104,,0,0,20,1.667e-05,Load.18104,BUS1,PHASE_1,None
SmartMeter,18105,,0,0,20,1.667e-05,Load.18105,BUS1,PHASE_2,None
SmartMeter,18106,,0,0,20,1.667e-05,Load.18106,BUS1,PHASE_1,None
SmartMeter,18107,,0,0,20,1.667e-05,Load.18107,BUS1,PHASE_1,None
SmartMeter,18108,,0,0,20,1.667e-05,Load.18108,BUS1,PHASE_2,None
SmartMeter,18109,,0,0,20,1.667e-05,Load.18109,BUS1,PHASE_1,None
SmartMeter,18110,,0,0,20,1.667e-05,Load.18110,BUS1,PHASE_1,None
SmartMeter,19056,,0,0,20,1.667e-05,Load.19056,BUS1,PHASE_1,None
SmartMeter,19057,,0,0,20,1.667e-05,Load.19057,BUS1,PHASE_2,None
SmartMeter,19058,,0,0,20,1.667e-05,Load.19058,BUS1,PHASE_1,None
SmartMeter,19059,,0,0,20,1.667e-05,Load.19059,BUS1,PHASE_1,None
SmartMeter,19060,,0,0,20,1.667e-05,Load.19060,BUS1,PHASE_1,None
SmartMeter,19061,,0,0,20,1.667e-05,Load.19061,BUS1,PHASE_2,None
SmartMeter,19062,,0,0,20,1.667e-05,Load.19062,BUS1,PHASE_2,None
SmartMeter,19063,,0,0,20,1.667e-05,Load.19063,BUS1,PHASE_3,None
SmartMeter,19064,,0,0,20,1.667e-05,Load.19064,BUS1,PHASE_1,None
SmartMeter,19065,,0,0,20,1.667e-05,Load.19065,BUS1,PHASE_2,None
SmartMeter,19066,,0,0,20,1.667e-05,Load.19066,BUS1,PHASE_2,None
SmartMeter,19067,,0,0,20,1.667e-05,Load.19067,BUS1,PHASE_3,None
SmartMeter,19068,,0,0,20,1.667e-05,Load.19068,BUS1,PHASE_2,None
SmartMeter,19069,,0,0,20,1.667e-05,Load.19069,BUS1,PHASE_1,None
SmartMeter,19070,,0,0,20,1.667e-05,Load.19070,BUS1,PHASE_2,None
SmartMeter,19071,,0,0,20,1.667e-05,Load.19071,BUS1,PHASE_3,None
SmartMeter,19072,,0,0,20,1.667e-05,Load.19072,BUS1,PHASE_3,None
SmartMeter,19073,,0,0,20,1.667e-05,Load.19073,BUS1,PHASE_3,None
SmartMeter,19074,,0,0,20,1.667e-05,Load.19074,BUS1,PHASE_3,None
SmartMeter,19075,,0,0,20,1.667e-05,Load.19075,BUS1,PHASE_1,None
SmartMeter,19076,,0,0,20,1.667e-05,Load.19076,BUS1,PHASE_1,None
SmartMeter,19077,,0,0,20,1.667e-05,Load.19077,BUS1,PHASE_1,None
SmartMeter,19078,,0,0,20,1.667e-05,Load.19078,BUS1,PHASE_2,None
SmartMeter,19079,,0,0,20,1.667e-05,Load.19079,BUS1,PHASE_3,None
SmartMeter,19080,,0,0,20,1.667e-05,Load.19080,BUS1,PHASE_1,None
SmartMeter,19081,,0,0,20,1.667e-05,Load.19081,BUS1,PHASE_2,None
SmartMeter,19082,,0,0,20,1.667e-05,Load.19082,BUS1,PHASE_3,None
SmartMeter,19083,,0,0,20,1.667e-05,Load.19083,BUS1,PHASE_3,None
SmartMeter,19084,,0,0,20,1.667e-05,Load.19084,BUS1,PHASE_1,None
SmartMeter,19085,,0,0,20,1.667e-05,Load.19085,BUS1,PHASE_1,None
SmartMeter,19086,,0,0,20,1.667e-05,Load.19086,BUS1,PHASE_1,None
SmartMeter,19087,,0,0,20,1.667e-05,Load.19087,BUS1,PHASE_3,None
SmartMeter,19088,,0,0,20,1.667e-05,Load.19088,BUS1,PHASE_3,None
SmartMeter,19089,,0,0,20,1.667e-05,Load.19089,BUS1,PHASE_1,None
SmartMeter,19090,,0,0,20,1.667e-05,Load.19090,BUS1,PHASE_2,None
SmartMeter,19091,,0,0,20,1.667e-05,Load.19091,BUS1,PHASE_2,None
SmartMeter,19092,,0,0,20,1.667e-05,Load.19092,BUS1,PHASE_2,None
SmartMeter,19093,,0,0,20,1.667e-05,Load.19093,BUS1,PHASE_2,None
SmartMeter,19094,,0,0,20,1.667e-05,Load.19094,BUS1,PHASE_3,None
SmartMeter,19095,,0,0,20,1.667e-05,Load.19095,BUS1,PHASE_2,None
SmartMeter,19096,,0,0,20,1.667e-05,Load.19096,BUS1,PHASE_2,None
SmartMeter,19097,,0,0,20,1.667e-05,Load.19097,BUS1,PHASE_3,None
SmartMeter,19098,,0,0,20,1.667e-05,Load.19098,BUS1,PHASE_3,None
SmartMeter,19099,,0,0,20,1.667e-05,Load.19099,BUS1,PHASE_2,None
SmartMeter,19100,,0,0,20,1.667e-05,Load.19100,BUS1,PHASE_2,None
SmartMeter,19101,,0,0,20,1.667e-05,Load.19101,BUS1,PHASE_1,None
SmartMeter,19102,,0,0,20,1.667e-05,Load.19102,BUS1,PHASE_3,None
SmartMeter,19103,,0,0,20,1.667e-05,Load.19103,BUS1,PHASE_1,None
SmartMeter,19104,,0,0,20,1.667e-05,Load.19104,BUS1,PHASE_1,None
SmartMeter,19105,,0,0,20,1.667e-05,Load.19105,BUS1,PHASE_2,None
SmartMeter,19106,,0,0,20,1.667e-05,Load.19106,BUS1,PHASE_1,None
SmartMeter,19107,,0,0,20,1.667e-05,Load.19107,BUS1,PHASE_1,None
SmartMeter,19108,,0,0,20,1.667e-05,Load.19108,BUS1,PHASE_2,None
SmartMeter,19109,,0,0,20,1.667e-05,Load.19109,BUS1,PHASE_1,None
SmartMeter,19110,,0,0,20,1.667e-05,Load.19110,BUS1,PHASE_1,None
SmartMeter,20056,,0,0,20,1.667e-05,Load.20056,BUS1,PHASE_1,None
SmartMeter,20057,,0,0,20,1.667e-05,Load.20057,BUS1,PHASE_2,None
SmartMeter,20058,,0,0,20,1.667e-05,Load.20058,BUS1,PHASE_1,None
SmartMeter,20059,,0,0,20,1.667e-05,Load.20059,BUS1,PHASE_1,None
SmartMeter,20060,,0,0,20,1.667e-05,Load.20060,BUS1,PHASE_1,None
SmartMeter,20061,,0,0,20,1.667e-05,Load.20061,BUS1,PHASE_2,None
SmartMeter,20062,,0,0,20,1.667e-05,Load.20062,BUS1,PHASE_2,None
SmartMeter,20063,,0,0,20,1.667e-05,Load.20063,BUS1,PHASE_3,None
SmartMeter,20064,,0,0,20,1.667e-05,Load.20064,BUS1,PHASE_1,None
SmartMeter,20065,,0,0,20,1.667e-05,Load.20065,BUS1,PHASE_2,None
SmartMeter,20066,,0,0,20,1.667e-05,Load.20066,BUS1,PHASE_2,None
SmartMeter,20067,,0,0,20,1.667e-05,Load.20067,BUS1,PHASE_3,None
SmartMeter,20068,,0,0,20,1.667e-05,Load.20068,BUS1,PHASE_2,None
SmartMeter,20069,,0,0,20,1.667e-05,Load.20069,BUS1,PHASE_1,None
SmartMeter,20070,,0,0,20,1.667e-05,Load.20070,BUS1,PHASE_2,None
SmartMeter,20071,,0,0,20,1.667e-05,Load.20071,BUS1,PHASE_3,None
SmartMeter,20072,,0,0,20,1.667e-05,Load.20072,BUS1,PHASE_3,None
SmartMeter,20073,,0,0,20,1.667e-05,Load.20073,BUS1,PHASE_3,None
SmartMeter,20074,,0,0,20,1.667e-05,Load.20074,BUS1,PHASE_3,None
SmartMeter,20075,,0,0,20,1.667e-05,Load.20075,BUS1,PHASE_1,None
SmartMeter,20076,,0,0,20,1.667e-05,Load.20076,BUS1,PHASE_1,None
SmartMeter,20077,,0,0,20,1.667e-05,Load.20077,BUS1,PHASE_1,None
SmartMeter,20078,,0,0,20,1.667e-05,Load.20078,BUS1,PHASE_2,None
SmartMeter,20079,,0,0,20,1.667e-05,Load.20079,BUS1,PHASE_3,None
SmartMeter,20080,,0,0,20,1.667e-05,Load.20080,BUS1,PHASE_1,None
SmartMeter,20081,,0,0,20,1.667e-05,Load.20081,BUS1,PHASE_2,None
SmartMeter,20082,,0,0,20,1.667e-05,Load.20082,BUS1,PHASE_3,None
SmartMeter,20083,,0,0,20,1.667e-05,Load.20083,BUS1,PHASE_3,None
SmartMeter,20084,,0,0,20,1.667e-05,Load.20084,BUS1,PHASE_1,None
SmartMeter,20085,,0,0,20,1.667e-05,Load.20085,BUS1,PHASE_1,None
SmartMeter,20086,,0,0,20,1.667e-05,Load.20086,BUS1,PHASE_1,None
SmartMeter,20087,,0,0,20,1.667e-05,Load.20087,BUS1,PHASE_3,None
SmartMeter,20088,,0,0,20,1.667e-05,Load.20088,BUS1,PHASE_3,None
SmartMeter,20089,,0,0,20,1.667e-05,Load.20089,BUS1,PHASE_1,None
SmartMeter,20090,,0,0,20,1.667e-05,Load.20090,BUS1,PHASE_2,None
SmartMeter,20091,,0,0,20,1.667e-05,Load.20091,BUS1,PHASE_2,None
SmartMeter,20092,,0,0,20,1.667e-05,Load.20092,BUS1,PHASE_2,None
SmartMeter,20093,,0,0,20,1.667e-05,Load.20093,BUS1,PHASE_2,None
SmartMeter,20094,,0,0,20,1.667e-05,Load.20094,BUS1,PHASE_3,None
SmartMeter,20095,,0,0,20,1.667e-05,Load.20095,BUS1,PHASE_2,None
SmartMeter,20096,,0,0,20,1.667e-05,Load.20096,BUS1,PHASE_2,None
SmartMeter,20097,,0,0,20,1.667e-05,Load.20097,BUS1,PHASE_3,None
SmartMeter,20098,,0,0,20,1.667e-05,Load.20098,BUS1,PHASE_3,None
SmartMeter,20099,,0,0,20,1.667e-05,Load.20099,BUS1,PHASE_2,None
SmartMeter,20100,,0,0,20,1.667e-05,Load.20100,BUS1,PHASE_2,None
SmartMeter,20101,,0,0,20,1.667e-05,Load.20101,BUS1,PHASE_1,None
SmartMeter,20102,,0,0,20,1.667e-05,Load.20102,BUS1,PHASE_3,None
SmartMeter,20103,,0,0,20,1.667e-05,Load.20103,BUS1,PHASE_1,None
SmartMeter,20104,,0,0,20,1.667e-05,Load.20104,BUS1,PHASE_1,None
SmartMeter,20105,,0,0,20,1.667e-05,Load.20105,BUS1,PHASE_2,None
SmartMeter,20106,,0,0,20,1.667e-05,Load.20106,BUS1,PHASE_1,None
SmartMeter,20107,,0,0,20,1.667e-05,Load.20107,BUS1,PHASE_1,None
SmartMeter,20108,,0,0,20,1.667e-05,Load.20108,BUS1,PHASE_2,None
SmartMeter,20109,,0,0,20,1.667e-05,Load.20109,BUS1,PHASE_1,None
SmartMeter,20110,,0,0,20,1.667e-05,Load.20110,BUS1,PHASE_1,None
SmartMeter,21056,,0,0,20,1.667e-05,Load.21056,BUS1,PHASE_1,None
SmartMeter,21057,,0,0,20,1.667e-05,Load.21057,BUS1,PHASE_2,None
SmartMeter,21058,,0,0,20,1.667e-05,Load.21058,BUS1,PHASE_1,None
SmartMeter,21059,,0,0,20,1.667e-05,Load.21059,BUS1,PHASE_1,None
SmartMeter,21060,,0,0,20,1.667e-05,Load.21060,BUS1,PHASE_1,None
SmartMeter,21061,,0,0,20,1.667e-05,Load.21061,BUS1,PHASE_2,None
SmartMeter,21062,,0,0,20,1.667e-05,Load.21062,BUS1,PHASE_2,None
SmartMeter,21063,,0,0,20,1.667e-05,Load.21063,BUS1,PHASE_3,None
SmartMeter,21064,,0,0,20,1.667e-05,Load.21064,BUS1,PHASE_1,None
SmartMeter,21065,,0,0,20,1.667e-05,Load.21065,BUS1,PHASE_2,None
SmartMeter,21066,,0,0,20,1.667e-05,Load.21066,BUS1,PHASE_2,None
SmartMeter,21067,,0,0,20,1.667e-05,Load.21067,BUS1,PHASE_3,None
SmartMeter,21068,,0,0,20,1.667e-05,Load.21068,BUS1,PHASE_2,None
SmartMeter,21069,,0,0,20,1.667e-05,Load.21069,BUS1,PHASE_1,None
SmartMeter,21070,,0,0,20,1.667e-05,Load.21070,BUS1,PHASE_2,None
SmartMeter,21071,,0,0,20,1.667e-05,Load.21071,BUS1,PHASE_3,None
SmartMeter,21072,,0,0,20,1.667e-05,Load.21072,BUS1,PHASE_3,None
SmartMeter,21073,,0,0,20,1.667e-05,Load.21073,BUS1,PHASE_3,None
SmartMeter,21074,,0,0,20,1.667e-05,Load.21074,BUS1,PHASE_3,None
SmartMeter,21075,,0,0,20,1.667e-05,Load.21075,BUS1,PHASE_1,None
SmartMeter,21076,,0,0,20,1.667e-05,Load.21076,BUS1,PHASE_1,None
SmartMeter,21077,,0,0,20,1.667e-05,Load.21077,BUS1,PHASE_1,None
SmartMeter,21078,,0,0,20,1.667e-05,Load.21078,BUS1,PHASE_2,None
SmartMeter,21079,,0,0,20,1.667e-05,Load.21079,BUS1,PHASE_3,None
SmartMeter,21080,,0,0,20,1.667e-05,Load.21080,BUS1,PHASE_1,None
SmartMeter,21081,,0,0,20,1.667e-05,Load.21081,BUS1,PHASE_2,None
SmartMeter,21082,,0,0,20,1.667e-05,Load.21082,BUS1,PHASE_3,None
SmartMeter,21083,,0,0,20,1.667e-05,Load.21083,BUS1,PHASE_3,None
SmartMeter,21084,,0,0,20,1.667e-05,Load.21084,BUS1,PHASE_1,None
SmartMeter,21085,,0,0,20,1.667e-05,Load.21085,BUS1,PHASE_1,None
SmartMeter,21086,,0,0,20,1.667e-05,Load.21086,BUS1,PHASE_1,None
SmartMeter,21087,,0,0,20,1.667e-05,Load.21087,BUS1,PHASE_3,None
SmartMeter,21088,,0,0,20,1.667e-05,Load.21088,BUS1,PHASE_3,None
SmartMeter,21089,,0,0,20,1.667e-05,Load.21089,BUS1,PHASE_1,None
SmartMeter,21090,,0,0,20,1.667e-05,Load.21090,BUS1,PHASE_2,None
SmartMeter,21091,,0,0,20,1.667e-05,Load.21091,BUS1,PHASE_2,None
SmartMeter,21092,,0,0,20,1.667e-05,Load.21092,BUS1,PHASE_2,None
SmartMeter,21093,,0,0,20,1.667e-05,Load.21093,BUS1,PHASE_2,None
SmartMeter,21094,,0,0,20,1.667e-05,Load.21094,BUS1,PHASE_3,None
SmartMeter,21095,,0,0,20,1.667e-05,Load.21095,BUS1,PHASE_2,None
SmartMeter,21096,,0,0,20,1.667e-05,Load.21096,BUS1,PHASE_2,None
SmartMeter,21097,,0,0,20,1.667e-05,Load.21097,BUS1,PHASE_3,None
SmartMeter,21098,,0,0,20,1.667e-05,Load.21098,BUS1,PHASE_3,None
SmartMeter,21099,,0,0,20,1.667e-05,Load.21099,BUS1,PHASE_2,None
SmartMeter,21100,,0,0,20,1.667e-05,Load.21100,BUS1,PHASE_2,None
SmartMeter,21101,,0,0,20,1.667e-05,Load.21101,BUS1,PHASE_1,None
SmartMeter,21102,,0,0,20,1.667e-05,Load.21102,BUS1,PHASE_3,None
SmartMeter,21103,,0,0,20,1.667e-05,Load.21103,BUS1,PHASE_1,None
SmartMeter,21104,,0,0,20,1.667e-05,Load.21104,BUS1,PHASE_1,None
SmartMeter,21105,,0,0,20,1.667e-05,Load.21105,BUS1,PHASE_2,None
SmartMeter,21106,,0,0,20,1.667e-05,Load.21106,BUS1,PHASE_1,None
SmartMeter,21107,,0,0,20,1.667e-05,Load.21107,BUS1,PHASE_1,None
SmartMeter,21108,,0,0,20,1.667e-05,Load.21108,BUS1,PHASE_2,None
SmartMeter,21109,,0,0,20,1.667e-05,Load.21109,BUS1,PHASE_1,None
SmartMeter,21110,,0,0,20,1.667e-05,Load.21110,BUS1,PHASE_1,None
SmartMeter,22056,,0,0,20,1.667e-05,Load.22056,BUS1,PHASE_1,None
SmartMeter,22057,,0,0,20,1.667e-05,Load.22057,BUS1,PHASE_2,None
SmartMeter,22058,,0,0,20,1.667e-05,Load.22058,BUS1,PHASE_1,None
SmartMeter,22059,,0,0,20,1.667e-05,Load.22059,BUS1,PHASE_1,None
SmartMeter,22060,,0,0,20,1.667e-05,Load.22060,BUS1,PHASE_1,None
SmartMeter,22061,,0,0,20,1.667e-05,Load.22061,BUS1,PHASE_2,None
SmartMeter,22062,,0,0,20,1.667e-05,Load.22062,BUS1,PHASE_2,None
SmartMeter,22063,,0,0,20,1.667e-05,Load.22063,BUS1,PHASE_3,None
SmartMeter,22064,,0,0,20,1.667e-05,Load.22064,BUS1,PHASE_1,None
SmartMeter,22065,,0,0,20,1.667e-05,Load.22065,BUS1,PHASE_2,None
SmartMeter,22066,,0,0,20,1.667e-05,Load.22066,BUS1,PHASE_2,None
SmartMeter,22067,,0,0,20,1.667e-05,Load.22067,BUS1,PHASE_3,None
SmartMeter,22068,,0,0,20,1.667e-05,Load.22068,BUS1,PHASE_2,None
SmartMeter,22069,,0,0,20,1.667e-05,Load.22069,BUS1,PHASE_1,None
SmartMeter,22070,,0,0,20,1.667e-05,Load.22070,BUS1,PHASE_2,None
SmartMeter,22071,,0,0,20,1.667e-05,Load.22071,BUS1,PHASE_3,None
SmartMeter,22072,,0,0,20,1.667e-05,Load.22072,BUS1,PHASE_3,None
SmartMeter,22073,,0,0,20,1.667e-05,Load.22073,BUS1,PHASE_3,None
SmartMeter,22074,,0,0,20,1.667e-05,Load.22074,BUS1,PHASE_3,None
SmartMeter,22075,,0,0,20,1.667e-05,Load.22075,BUS1,PHASE_1,None
SmartMeter,22076,,0,0,20,1.667e-05,Load.22076,BUS1,PHASE_1,None
SmartMeter,22077,,0,0,20,1.667e-05,Load.22077,BUS1,PHASE_1,None
SmartMeter,22078,,0,0,20,1.667e-05,Load.22078,BUS1,PHASE_2,None
SmartMeter,22079,,0,0,20,1.667e-05,Load.22079,BUS1,PHASE_3,None
SmartMeter,22080,,0,0,20,1.667e-05,Load.22080,BUS1,PHASE_1,None
SmartMeter,22081,,0,0,20,1.667e-05,Load.22081,BUS1,PHASE_2,None
SmartMeter,22082,,0,0,20,1.667e-05,Load.22082,BUS1,PHASE_3,None
SmartMeter,22083,,0,0,20,1.667e-05,Load.22083,BUS1,PHASE_3,None
SmartMeter,22084,,0,0,20,1.667e-05,Load.22084,BUS1,PHASE_1,None
SmartMeter,22085,,0,0,20,1.667e-05,Load.22085,BUS1,PHASE_1,None
SmartMeter,22086,,0,0,20,1.667e-05,Load.22086,BUS1,PHASE_1,None
SmartMeter,22087,,0,0,20,1.667e-05,Load.22087,BUS1,PHASE_3,None
SmartMeter,22088,,0,0,20,1.667e-05,Load.22088,BUS1,PHASE_3,None
SmartMeter,22089,,0,0,20,1.667e-05,Load.22089,BUS1,PHASE_1,None
SmartMeter,22090,,0,0,20,1.667e-05,Load.22090,BUS1,PHASE_2,None
SmartMeter,22091,,0,0,20,1.667e-05,Load.22091,BUS1,PHASE_2,None
SmartMeter,22092,,0,0,20,1.667e-05,Load.22092,BUS1,PHASE_2,None
SmartMeter,22093,,0,0,20,1.667e-05,Load.22093,BUS1,PHASE_2,None
SmartMeter,22094,,0,0,20,1.667e-05,Load.22094,BUS1,PHASE_3,None
SmartMeter,22095,,0,0,20,1.667e-05,Load.22095,BUS1,PHASE_2,None
SmartMeter,22096,,0,0,20,1.667e-05,Load.22096,BUS1,PHASE_2,None
SmartMeter,22097,,0,0,20,1.667e-05,Load.22097,BUS1,PHASE_3,None
SmartMeter,22098,,0,0,20,1.667e-05,Load.22098,BUS1,PHASE_3,None
SmartMeter,22099,,0,0,20,1.667e-05,Load.22099,BUS1,PHASE_2,None
SmartMeter,22100,,0,0,20,1.667e-05,Load.22100,BUS1,PHASE_2,None
SmartMeter,22101,,0,0,20,1.667e-05,Load.22101,BUS1,PHASE_1,None
SmartMeter,22102,,0,0,20,1.667e-05,Load.22102,BUS1,PHASE_3,None
SmartMeter,22103,,0,0,20,1.667e-05,Load.22103,BUS1,PHASE_1,None
SmartMeter,22104,,0,0,20,1.667e-05,Load.22104,BUS1,PHASE_1,None
SmartMeter,22105,,0,0,20,1.667e-05,Load.22105,BUS1,PHASE_2,None
SmartMeter,22106,,0,0,20,1.667e-05,Load.22106,BUS1,PHASE_1,None
SmartMeter,22107,,0,0,20,1.667e-05,Load.22107,BUS1,PHASE_1,None
SmartMeter,22108,,0,0,20,1.667e-05,Load.22108,BUS1,PHASE_2,None
SmartMeter,22109,,0,0,20,1.667e-05,Load.22109,BUS1,PHASE_1,None
SmartMeter,22110,,0,0,20,1.667e-05,Load.22110,BUS1,PHASE_1,None
SmartMeter,23056,,0,0,20,1.667e-05,Load.23056,BUS1,PHASE_1,None
SmartMeter,23057,,0,0,20,1.667e-05,Load.23057,BUS1,PHASE_2,None
SmartMeter,23058,,0,0,20,1.667e-05,Load.23058,BUS1,PHASE_1,None
SmartMeter,23059,,0,0,20,1.667e-05,Load.23059,BUS1,PHASE_1,None
SmartMeter,23060,,0,0,20,1.667e-05,Load.23060,BUS1,PHASE_1,None
SmartMeter,23061,,0,0,20,1.667e-05,Load.23061,BUS1,PHASE_2,None
SmartMeter,23062,,0,0,20,1.667e-05,Load.23062,BUS1,PHASE_2,None
SmartMeter,23063,,0,0,20,1.667e-05,Load.23063,BUS1,PHASE_3,None
SmartMeter,23064,,0,0,20,1.667e-05,Load.23064,BUS1,PHASE_1,None
SmartMeter,23065,,0,0,20,1.667e-05,Load.23065,BUS1,PHASE_2,None
SmartMeter,23066,,0,0,20,1.667e-05,Load.23066,BUS1,PHASE_2,None
SmartMeter,23067,,0,0,20,1.667e-05,Load.23067,BUS1,PHASE_3,None
SmartMeter,23068,,0,0,20,1.667e-05,Load.23068,BUS1,PHASE_2,None
SmartMeter,23069,,0,0,20,1.667e-05,Load.23069,BUS1,PHASE_1,None
SmartMeter,23070,,0,0,20,1.667e-05,Load.23070,BUS1,PHASE_2,None
SmartMeter,23071,,0,0,20,1.667e-05,Load.23071,BUS1,PHASE_3,None
SmartMeter,23072,,0,0,20,1.667e-05,Load.23072,BUS1,PHASE_3,None
SmartMeter,23073,,0,0,20,1.667e-05,Load.23073,BUS1,PHASE_3,None
SmartMeter,23074,,0,0,20,1.667e-05,Load.23074,BUS1,PHASE_3,None
SmartMeter,23075,,0,0,20,1.667e-05,Load.23075,BUS1,PHASE_1,None
SmartMeter,23076,,0,0,20,1.667e-05,Load.23076,BUS1,PHASE_1,None
SmartMeter,23077,,0,0,20,1.667e-05,Load.23077,BUS1,PHASE_1,None
SmartMeter,23078,,0,0,20,1.667e-05,Load.23078,BUS1,PHASE_2,None
SmartMeter,23079,,0,0,20,1.667e-05,Load.23079,BUS1,PHASE_3,None
SmartMeter,23080,,0,0,20,1.667e-05,Load.23080,BUS1,PHASE_1,None
SmartMeter,23081,,0,0,20,1.667e-05,Load.23081,BUS1,PHASE_2,None
SmartMeter,23082,,0,0,20,1.667e-05,Load.23082,BUS1,PHASE_3,None
SmartMeter,23083,,0,0,20,1.667e-05,Load.23083,BUS1,PHASE_3,None
SmartMeter,23084,,0,0,20,1.667e-05,Load.23084,BUS1,PHASE_1,None
SmartMeter,23085,,0,0,20,1.667e-05,Load.23085,BUS1,PHASE_1,None
SmartMeter,23086,,0,0,20,1.667e-05,Load.23086,BUS1,PHASE_1,None
SmartMeter,23087,,0,0,20,1.667e-05,Load.23087,BUS1,PHASE_3,None
SmartMeter,23088,,0,0,20,1.667e-05,Load.23088,BUS1,PHASE_3,None
SmartMeter,23089,,0,0,20,1.667e-05,Load.23089,BUS1,PHASE_1,None
SmartMeter,23090,,0,0,20,1.667e-05,Load.23090,BUS1,PHASE_2,None
SmartMeter,23091,,0,0,20,1.667e-05,Load.23091,BUS1,PHASE_2,None
SmartMeter,23092,,0,0,20,1.667e-05,Load.23092,BUS1,PHASE_2,None
SmartMeter,23093,,0,0,20,1.667e-05,Load.23093,BUS1,PHASE_2,None
SmartMeter,23094,,0,0,20,1.667e-05,Load.23094,BUS1,PHASE_3,None
SmartMeter,23095,,0,0,20,1.667e-05,Load.23095,BUS1,PHASE_2,None
SmartMeter,23096,,0,0,20,1.667e-05,Load.23096,BUS1,PHASE_2,None
SmartMeter,23097,,0,0,20,1.667e-05,Load.23097,BUS1,PHASE_3,None
SmartMeter,23098,,0,0,20,1.667e-05,Load.23098,BUS1,PHASE_3,None
SmartMeter,23099,,0,0,20,1.667e-05,Load.23099,BUS1,PHASE_2,None
SmartMeter,23100,,0,0,20,1.667e-05,Load.23100,BUS1,PHASE_2,None
SmartMeter,23101,,0,0,20,1.667e-05,Load.23101,BUS1,PHASE_1,None
SmartMeter,23102,,0,0,20,1.667e-05,Load.23102,BUS1,PHASE_3,None
SmartMeter,23103,,0,0,20,1.667e-05,Load.23103,BUS1,PHASE_1,None
SmartMeter,23104,,0,0,20,1.667e-05,Load.23104,BUS1,PHASE_1,None
SmartMeter,23105,,0,0,20,1.667e-05,Load.23105,BUS1,PHASE_2,None
SmartMeter,23106,,0,0,20,1.667e-05,Load.23106,BUS1,PHASE_1,None
SmartMeter,23107,,0,0,20,1.667e-05,Load.23107,BUS1,PHASE_1,None
SmartMeter,23108,,0,0,20,1.667e-05,Load.23108,BUS1,PHASE_2,None
SmartMeter,23109,,0,0,20,1.667e-05,Load.23109,BUS1,PHASE_1,None
SmartMeter,23110,,0,0,20,1.667e-05,Load.23110,BUS1,PHASE_1,None
SmartMeter,24056,,0,0,20,1.667e-05,Load.24056,BUS1,PHASE_1,None
SmartMeter,24057,,0,0,20,1.667e-05,Load.24057,BUS1,PHASE_2,None
SmartMeter,24058,,0,0,20,1.667e-05,Load.24058,BUS1,PHASE_1,None
SmartMeter,24059,,0,0,20,1.667e-05,Load.24059,BUS1,PHASE_1,None
SmartMeter,24060,,0,0,20,1.667e-05,Load.24060,BUS1,PHASE_1,None
SmartMeter,24061,,0,0,20,1.667e-05,Load.24061,BUS1,PHASE_2,None
SmartMeter,24062,,0,0,20,1.667e-05,Load.24062,BUS1,PHASE_2,None
SmartMeter,24063,,0,0,20,1.667e-05,Load.24063,BUS1,PHASE_3,None
SmartMeter,24064,,0,0,20,1.667e-05,Load.24064,BUS1,PHASE_1,None
SmartMeter,24065,,0,0,20,1.667e-05,Load.24065,BUS1,PHASE_2,None
SmartMeter,24066,,0,0,20,1.667e-05,Load.24066,BUS1,PHASE_2,None
SmartMeter,24067,,0,0,20,1.667e-05,Load.24067,BUS1,PHASE_3,None
SmartMeter,24068,,0,0,20,1.667e-05,Load.24068,BUS1,PHASE_2,None
SmartMeter,24069,,0,0,20,1.667e-05,Load.24069,BUS1,PHASE_1,None
SmartMeter,24070,,0,0,20,1.667e-05,Load.24070,BUS1,PHASE_2,None
SmartMeter,24071,,0,0,20,1.667e-05,Load.24071,BUS1,PHASE_3,None
SmartMeter,24072,,0,0,20,1.667e-05,Load.24072,BUS1,PHASE_3,None
SmartMeter,24073,,0,0,20,1.667e-05,Load.24073,BUS1,PHASE_3,None
SmartMeter,24074,,0,0,20,1.667e-05,Load.24074,BUS1,PHASE_3,None
SmartMeter,24075,,0,0,20,1.667e-05,Load.24075,BUS1,PHASE_1,None
SmartMeter,24076,,0,0,20,1.667e-05,Load.24076,BUS1,PHASE_1,None
SmartMeter,24077,,0,0,20,1.667e-05,Load.24077,BUS1,PHASE_1,None
SmartMeter,24078,,0,0,20,1.667e-05,Load.24078,BUS1,PHASE_2,None
SmartMeter,24079,,0,0,20,1.667e-05,Load.24079,BUS1,PHASE_3,None
SmartMeter,24080,,0,0,20,1.667e-05,Load.24080,BUS1,PHASE_1,None
